story_id,WorkTimeInSeconds,WorkerId,annotatorAge,annotatorGender,annotatorRace,distracted,draining,frequency,importance,logTimeSinceEvent,mainEvent,memType,mostSurprising,openness,recAgnPairId,recImgPairId,similarity,similarityReason,story,stressful,summary,timeSinceEvent,probability_history_size0,probability_history_size1,probability_history_size2,probability_history_size3,probability_history_size4,probability_history_size5,Sequentiality_1,Sequentiality_2,Sequentiality_3,Sequentiality_4,Sequentiality_5,word_count,sentence_count
3CPLWGV3MPL0ZYBP4FKG5EWW18B9ND,9394,Z6OKP9LO,50,woman,white,1,1,3.0,5.0,4.787491742782046,Hanging out with friends at a music festival.,retold,a caregiver friend had the same interest in music as me,1.0,30BXRYBRP5JJ1Y2MUSZVEE7B1HCWHY,,,,I roomed with a fellow caregiver friend of mine. We had not met before. It was a perfect time to get together under a different situation then we normally interacted in. We hung out during the day by the pools and we had so much fun. We drank and laughed and took photos. I introduced her to old friends of mine. My friend goes to bed early so i would spend my evenings with my old concert friends. We caught up and shared stories and laughs. I loved catching up with people as well as finally connecting with some I have known a long time but not met. People came from all over the world and it was so amazing. I ate lots of good food and drink. The music was amazing. The concerts were amazing. They did costume night each night and that was a lot of fun. Lots of glow paint and stuff. Band members walked around a bit and that was fun to have them interact with us in that way. The DJ at the pool at night was out of this world.,1,"Island Jam with many bands and many friends and sun and fun. Long awaited trip that included hanging out with long time friends, going on a fishing trip, and meeting new friends.   All of this centered around live music and my most favorite musician ever",120.0,0.02175230427426012,,0.008031914816964511,0.00584351412822691,0.007146723185809713,0.011812096915331067,,-0.01372038945729561,-0.015908790146033212,-0.01460558108845041,-0.009940207358929054,186,17
30BXRYBRP5JJ1Y2MUSZVEE7B1HCWHY,1262,Z6OKP9LO,50,woman,white,1,2,4.0,5.0,4.0943445622221,Music and friends,recalled,I actually made it to the function since I had tried so in the past,1.0,30BXRYBRP5JJ1Y2MUSZVEE7B1HCWHY,30BXRYBRP5JJ1Y2MUSZVEE7B1HCWHY,,,"2 months ago I took a long awaited trip to the Dominican Republic.  I had attempted for 10 years to go on this trip and was never able to work it out. Success FINALLY! Trip was the Kid Rock Island Jam.  I was able to connect with lots of long time friends that i have not seen in many years. We had so much fun. I was able to connect with a new friend I had not actually met in person. And that was amazing. I was in heaven. Gambling, friends and kid rock. Nothing else better then that. I had such a great time. I was in a perfect location as far as my room. I was able to easily get between the shows, the water and various groups of friends, as well as to the casino to gamble.   This trip was way past due to happen for me and I really needed this trip. I had a blast.",2,"Island Jam with many bands and many friends and sun and fun. Long awaited trip that included hanging out with long time friends, going on a fishing trip, and meeting new friends.   All of this centered around live music and my most favorite musician ever",60.0,0.02504355877317721,,0.006987705285865786,0.01047211069453624,0.019428736599365948,0.017345869291602867,,-0.018055853487311424,-0.01457144807864097,-0.0056148221738112625,-0.0076976894815743435,160,16
354GIDR5ZCSFI8V53DZP1RZQQAG00P,394,OYS9492Q,35,woman,white,1,1,2.0,4.0,5.010635294096256,Going to Disney World.,retold,I was invited to go on a free trip.,-0.625,30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,,,"At the beginning of this year my mother in law decided to go to Disney World to meet up with her daughter and granddaughter. Since she had some extra money in her travel fund leftover from last year, she invited me to come along as well. I was not working at the time and she would be paying for everything besides food so I decided to go. I had not seen my niece in a long time and she is only 4 so at that age kids change a lot. My mother in law and I had some time before the others arrived so we went to Universal Studios. Harry Potter world was my favorite and I am really glad I got to see it. It was very crowded but luckily the weather was not too hot. We spent a lot of time at Magic Kingdom with my niece and it was really neat to see what things she got excited about. We got to see several shows. The live action Frozen show was really well done and only about 20 minutes long so it was perfect for small kids. My niece really liked the fireworks. I enjoyed a lot of the rides and all of the shows. The food at Disney World is just okay for the price but we did have some good meals and some ice cream. I am very grateful that I got to go on the trip to see family and have some fun. It was a lot of long days of walking and getting tired but overall we all had a great time.",1,"I got to go on a free trip to Disney World with my mother in law, sister in law, and niece. We had a lot of fun even though it was crowded. Harry Potter world at Universal was my favorite.",150.0,0.029349802636230986,,0.010415559603522221,0.013283105434190172,0.018127118796110155,0.02446374259889126,,-0.018934243032708763,-0.016066697202040812,-0.011222683840120831,-0.004886060037339726,269,15
30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,1121,OYS9492Q,35,woman,white,1,2,3.0,4.0,4.787491742782046,Going to Disney World.,recalled,I was invited to go on a free trip.,-0.625,30BXRYBRP5JJ1Y2MUSZVEE7B3H5WHT,,,,"A recent memorable event in my life was when I was surprised to be invited to Disney World by my mother in law. She said she would pay for everything and basically all I had to do was show up. She was meeting her daughter and granddaughter there and had enough money that I could come too. I almost didn't go because Disney World is crowded and it can be hard to hang out with a four year but I had not seen that part of the family in awhile, my schedule was clear, and it had been 12 years since I had been to Disney World. So I decided to go. My favorite days were when it was just my mother in law and I and we went to Harry Potter at Universal. The theme park was so well done and the rides were really fun and the butter beer was really good. The main big ride I ended up going by myself because my mother in law didn't want to go. It was kind of scary but it was really fun and so well done with 3D effects and lighting. It was too crowded to go wand shopping but that is okay because my husband got me a wand previously when he was in Orlando for a work trip. We also had fun with my niece, she liked anything to do with Frozen. We had lots of good food, rode on some fun rides. I liked eating at the dinosaur theme restaurant. It was basically Rainforest Cafe but with dinosaurs. The hotel we stayed in was Little Mermaid theme so that was really cute. But it was kind of noisy and the buses were far away for our hotel. Overall it was a really fun trip and I am glad I went, but I would not be going back any time soon. It is so crowded there and dealing with that many people can be really hard.",2,"I got to go on a free trip to Disney World with my mother in law, sister in law, and niece. We had a lot of fun even though it was crowded. Harry Potter world at Universal was my favorite.",120.0,0.022305142224973276,,0.012002422733631748,0.009253415453713387,0.013889673465099703,0.0147389612134753,,-0.010302719491341528,-0.013051726771259889,-0.008415468759873573,-0.007566181011497976,329,18
3TDXMTX3CCGL3EY09S4CGW9DLHMI6M,3068,NNDUB232,30,man,white,1,4,,1.0,3.4011973816621555,quitting my job because of health reasons,imagined,I got a job as a gym trainer,0.875,,30BXRYBRP5JJ1Y2MUSZVEE7B9XBHWM,1.0,Never quit my job because of health issues,"A month ago, I had a tough job. It advanced my career but hurt my health. I had to quit my job to take care of myself. It was a tough decision but it was the best decision of my life. I got a bit healthier after a week. I got a lot healthier after a month. I guess it was the stress of the job that made my sick. I decided to work at a gym. This won't be too stressful and will help me get myself in good shape. I have helped a lot of people get back in shape. I am the talk of the gym. I am happy because of this. I hope they continue to be in good shape. They have made me proud. I have made them proud.",3,I was in a tough job that advanced my career but hurt my health.  I gave it up to take care of myself but had to make the difficult decision twice.,30.0,0.03375137519712249,,0.006698225064368065,0.014214584689276914,0.014407505483056108,0.015590527793392539,,-0.027053150132754427,-0.019536790507845576,-0.019343869714066382,-0.018160847403729953,134,15
3I02618YA1SYMBB5I5SZ5ZO60LCPUK,1260,XK2E4Q9S,30,woman,white,1,1,4.0,5.0,5.010635294096256,redemption after a difficult decision,retold,I was recruited for a dream role.,1.0,30BXRYBRP5JJ1Y2MUSZVEE7B9XBHWM,,,,"I was being strung along by the organization I worked for.  They had me doing my original job, plus a second job, for the salary of just one job.  The second job represented the next step toward my career goals and a realization of a lot of the time and resources I've put toward advancing my career.  However, the salary was not commensurate with the amount of work I was doing, I was putting in nearly 90 hours a week, and the situation was incredibly stressful.  It started to take a toll on my physical and emotional health and strained my relationships with family, friends, and coworkers.  The dual-role situation was expected to last one year, at which point my second job would be split off into its own role, which I would fill.  However, an the organization faced some unexpected financial hardship, which meant they had to reduce positions, rather than create new one.  This meant they asked me to continue in the dual role for another year, promising to split the roles in another year's time, when finances were better.  After a long and careful consideration, I determined to decline and take a position with another organization which would be a lateral move.  I applied for and was offered the new job, which I accepted.  After already initiating the onboard process with the new organization, my old organization called and begged me to come back.  They offered a slightly different arrangement of my role.  However, it would still require significant time (and likely stress) for the same amount of pay and no guarantee of the company's future stability.  It put me back in the throes of decision making.  Ultimately, I turned them down again but I did have some feelings of melancholy.  Fortunately, the latest update of this story takes a turn for the happy.  I have been recruited by a third organization to fulfill a newly created role in my desired field.  I've had a hand in defining the role, bargaining for my pay, and shaping the next steps of my career.  This divine turn of events shows that sometimes, in order to make progress, we first have to take a step back.",1,I was in a tough job that advanced my career but hurt my health.  I gave it up to take care of myself but had to make the difficult decision twice.,150.0,0.029641788403846715,,0.04693591080539543,0.03217139463212286,0.0132975126126487,0.013574537909957335,,0.017294122401548713,0.0025296062282761447,-0.016344275791198015,-0.01606725049388938,366,19
30BXRYBRP5JJ1Y2MUSZVEE7B9XBHWM,1250,XK2E4Q9S,30,woman,white,5,4,5.0,5.0,3.4011973816621555,a major career change.,recalled,my former employer called to try to get me to come back.,1.0,30BXRYBRP5JJ1Y2MUSZVEE7B9XBHWM,30BXRYBRP5JJ1Y2MUSZVEE7B9XBHWM,,,"I am a special education teacher.  I also have a master's degree in career and technical education administration.  I am passionate about both; however, my long-term goal is to hold a district-level or higher leadership position in career and technical education.  In the district I have worked for the last several years, I was given the opportunity to be both special education teacher and career and technical education coordinator.  I had to do both simultaneously and I was given about a $2000 increase in pay for the added responsibility.  I had this unique arrangement for one year.  It was the most stressful year of my life and I routinely worked over 80 hours a week.  Toward the end of the year, I knew I was not going to be able to continue in this arrangement.  However, the district was putting forth a referendum to the community and one outcome of a passed referendum would be enough funding to split the career and technical education job off and make it standalone.  Unfortunately, the referendum failed and there was no money to pay for the jobs to be separate.  This meant I had to make a very difficult, tough decision to give up on career and technical education administration for the time being and take a job as a special education teacher in a neighboring district.  This was one of the hardest choices I have had to make; but, for the first time ever, I put myself and family ahead of my career and made the switch.  Then, a few weeks ago, the assistant superintendent of my former district called me and said they had found a way to offer me the career and technical education administration position without special education responsibilities, which is what I had originally been looking for.  However, I would have to also be the district's data and assessment coordinator and my salary would still be the same.  The chance to continue down the path of my career aspirations was so incredibly tantalizing.  On the other hand, the school year is about to start and I really like my new district a lot, the community is supportive, benefits are excellent, and I feel good about my future there.  The difficulty of the decision felt suffocating.  I actually threw up I was so anxious about it.  But, in the end, I decided to stick with my choice to take care of myself and told my old district that I could not come back.  I have thought about it a lot the last few weeks, and I am still glad I made that decision.  With students coming back to school in a week, we will quickly find out if I am still happy with my choice!",5,I was in a tough job that advanced my career but hurt my health.  I gave it up to take care of myself but had to make the difficult decision twice.,30.0,0.031629415162439854,,0.04111800384955478,0.034596590411161914,0.03504188163649468,0.043525453157989044,,0.009488588687114927,0.0029671752487220593,0.003412466474054826,0.01189603799554919,456,21
3OXV7EAXLFC6DBGHOPXPCQ7O4MT36N,6724,E2AEJGZW,30,man,asian,1,1,,2.0,2.6390573296152584,A new neighbor moving in next door.,imagined,The new neighbor was as nice and accommodating as the old neighbors.,0.5,,30BXRYBRP5JJ1Y2MUSZVEE7BBFDHWQ,1.0,{},"I loved my old neighbors next door. Once a week, we would go into each other's backyards to hang out. We would either cook or play some tailgating games. It was so fun. Last year, they moved out because the husband had a business opportunity in a different state. As sad as it was to see them go, I was happy for the new chapter in their lives. A few weeks ago, my new neighbor moved in next door. I went to his house, greeted him, and introduced myself. He was very nice, let me in the house, and we talked over a cup of coffee. I was concerned about what type of person my new neighbor might be. Lo and behold, there was absolutely nothing to worry about. He is great. Since then, we would go into each other's backyards once a week to hang out, just like the old neighbors. It must be a Godsend because he is just like the old neighbors. Friendly, warm, kind, and willing to hang out and spend some time to talk about life. I am very grateful for my new neighbor.",1,"My old neighbors moved out and my new neighbor moved in.  I was concerned about what type of person my new neighbor might be, but as it turns out, there was absolutely nothing to worry about.  My new neighbor's great.",14.0,0.030624559469288215,,0.010475424720880255,0.014937713476683712,0.01774587769068603,0.021552913101913873,,-0.02014913474840796,-0.015686845992604503,-0.012878681778602186,-0.009071646367374342,189,16
3WYGZ5XF3X1HW7MLG8SRUHKJLSPSK2,1955,1V2CWENM,30,man,black,1,1,,2.0,2.6390573296152584,a new neighbor moving in,imagined,she turned out to be my childhood friend,0.5,,30BXRYBRP5JJ1Y2MUSZVEE7BBFDHWQ,2.0,"I didn't really, the only thing similar is the old neighbors are loosely based on my neighbors, and the general concern about gentrification","So a couple weeks ago, the Parkers, my direct next door neighbors moved out. I didn't have all the details but they're getting on in years and going back to Jamaica. They were incredibly nice to my family since they moved in, so I'm going to miss them. And had some misgivings about the new people, you know because it meant another black family leaving the neighborhood and another rich yuppie couple coming to further gentrify. Plus there's the fact that there's basically not space between our houses, it can get a little too intimate. It turned out though that my new neighbor is Cara, my very first ""girlfriend."" That's what I called it, but we were 3 or four. I played around with her in her place or my backyard, and for a while, probably until she moved away we exchanged Christmas gifts every year. It was a cute relationship. She lived next door probably until I was 10 or so, I should have put it together sooner that she's related to the Parkers. This was pre-social media so we just completely lost touch. We're connected on Linkedin now though. She's a web developer, just like me, so we had a bunch to talk about. She's got a kid now, a toddler, but I didn't notice a ring when we talked. And she's looking pretty good these days. It was great catching up with her, and it'll be cool to actually get to know her as an adult. We'll see what happens.",1,"My old neighbors moved out and my new neighbor moved in.  I was concerned about what type of person my new neighbor might be, but as it turns out, there was absolutely nothing to worry about.  My new neighbor's great.",14.0,0.025838743566590196,,0.011946655220098738,0.019641463959808734,0.0202606399612063,0.01822761741042247,,-0.013892088346491457,-0.006197279606781462,-0.005578103605383897,-0.007611126156167727,253,17
3Z4AIRP3C7ZNMNMY28SWOA5BESRX1F,1786,1J53FHXS,50,woman,white,1,1,3.0,4.0,4.499809670330264,the woman who lives next door now.,retold,I found out we know a lot of the same people.,1.0,30BXRYBRP5JJ1Y2MUSZVEE7BBFDHWQ,,,,"When someone moves out of the rental property next to me, I never know who's going to move in.  Most of the time, that's not a problem, but every now and then, it is.  I've had to put up with some incredibly obnoxious neighbors there in the past.  Consequently, I always hold my breath when someone's moving out until I know who's going to live there next, always hoping for the best.  This new neighbor moved in as fast as my old neighbors moved out.  I heard her over there the first day she was there and I walked over to introduce myself to her.  She's ten years older than I am, single, and very pleasant.  As it turns out, surprisingly, we know a lot of the same people and have a lot of interests in common.  Our values seem to be the same, and both of us want to be good neighbors, which is a relief to both of us.  (She was concerned about what type of person I was, too.)  My new neighbor and I quickly started becoming friends.  When we see each other outside, we always take a few minutes to exchange pleasantries and talk.  She has trouble doing some things because she has a bad back, so I've been helping her out whenever I can.  She's so grateful for that, she's gone out of her way to do some things for me.  She loves to cook and she's shared meals with me.  She has little dinner parties every other week or so and I'm always invited.  I've really enjoyed getting to know my new neighbor.  I always enjoy seeing her and I know she's there for me.  If I have to go away, I know she'll keep an eye on the place for me, and likewise, I'd do the same for her.  It makes living in such close proximity very comfortable, and that's worth its weight in gold.",1,"My old neighbors moved out and my new neighbor moved in.  I was concerned about what type of person my new neighbor might be, but as it turns out, there was absolutely nothing to worry about.  My new neighbor's great.",90.0,0.04159994968213141,,0.00959219905143982,0.013784183682582806,0.017249266664293827,0.027441932956571692,,-0.03200775063069159,-0.027815765999548603,-0.024350683017837584,-0.014158016725559719,322,20
30BXRYBRP5JJ1Y2MUSZVEE7BBFDHWQ,6633,1J53FHXS,50,woman,white,1,1,2.0,2.0,2.6390573296152584,neighbors moving out and neighbors moving in.,recalled,my new neighbor gave me an unexpected gift.,0.875,30BXRYBRP5JJ1Y2MUSZVEE7BBFDHWQ,30BXRYBRP5JJ1Y2MUSZVEE7BBFDHWQ,,,"The house next to me is a rental.  I've had some great neighbors there for the past 7 months, but they told me when I met them that that was only going to be a temporary place for them.  They were new to the area and just needed a place to live until they could find a home to buy.  They spent a long time looking for a place to call their own and eventually found it in a nearby town.  Even though I know I'll still see them from time to time, it was hard to see them go. After my old neighbors moved out, I wondered who'd move into the house next door.  I didn't have to wait long to find out.  Almost as soon as my old neighbors moved out, a new neighbor moved in, and I went over and introduced myself to her.  She was happy to meet me.  It turns out, we have a lot of things in common and even know some of the same people.  I was relieved because you never know who might move into a rental.  Better yet, this woman plans on staying there until she dies (her words, not mine), so there shouldn't be people coming and going there anymore for some time to come.  My new neighbor is elderly and needed some help moving things into her new home, so I whelped her.  Afterwards, I took some brownies over so she could enjoy a little chocolate after dinner.  She was so happy about that, she went on and on about it.  Then, a few days later, she called me over to her place and told me that she had something she wanted to give me.  It was something I needed for my kitchen which I hadn't been able to find in the stores.  I vaguely remembered mentioning something about it to her, but I was surprised she paid any attention to it and then did something about it.  She saw exactly what I was looking for at a yard sale and purchased it for me.  I offered to reimburse her for it, but she wouldn't let me give her a penny.  She said she was just so thankful to have a good neighbor who was so helpful that she wanted to give it to me as a thank you.  I was deeply touched.  I know we're going to get along great.",2,"My old neighbors moved out and my new neighbor moved in.  I was concerned about what type of person my new neighbor might be, but as it turns out, there was absolutely nothing to worry about.  My new neighbor's great.",14.0,0.05029021608440772,,0.009683597911134711,0.010408435249701142,0.01896197257472364,0.021231484386826985,,-0.04060661817327301,-0.03988178083470658,-0.03132824350968408,-0.029058731697580737,402,23
3LPW2N6LKUOUT1TMYQJL7TJPALGU59,792,VZXRSFJV,30,woman,white,1,4,,4.0,4.499809670330264,getting a promotion from my boss,imagined,my boss promoted me,0.5,,30H4UDGLT34F936W931DEP7B965PMM,2.0,I really identified with the character scrimping and saving in the hopes of getting a vacation.,"I was at my office about 3 months ago just catching up on my normal work tasks when my boss rang me up. Of course I set everything aside to take the call, try to make a good impression, all that. It was crazy though, we were just chatting about how diligent I was when out of the blue he offers me a supervisor position in the department. I didn't even know we had an open spot! I jumped at the offer, naturally, and he said he'd have his secretary bring the papers over shortly. I was trying not to act like a fool so I very humbly thanked him and told him I wouldn't let him down. Once the phone hit the receiver though I confess I danced a little jig. This was going to be a BIG promotion with a lot more pay/benefits, as well as responsibility. The papers to sign arrived and I quickly signed. After the secretary left I rang up my wife and told her to find her nicest dress, we were going out to celebrate tonight. When she asked what for, I sprung the good news on her and I had to move the phone away from my head as she squealed in delight. We'd been scrimping and saving for awhile now, and had been hoping to take a nice vacation. After telling her goodbye I leaned back in the chair and imagined what my new office would look like. I could almost smell the fine furniture and feel the aged oak desk beneath my fingers. Maybe I'd even have a nice little plaque with my name emblazoned on it? I chuckled a bit at how cliche it all seemed and got back to work. After all that, the last thing I needed was to mess up and get fired!",4,"My boss call me to discuss some projects at work and then while we are discussing my diligence's he offers me a new position as the supervisor of the department, after I signed the papers I immediately called my wife and tell her the good news about this promotion at work.",90.0,0.024656848091741696,,0.015142922128314454,0.00815034839701291,0.011190349210450864,0.018776081148055655,,-0.009513925963427242,-0.016506499694728786,-0.013466498881290832,-0.005880766943686042,306,17
30H4UDGLT34F936W931DEP7B965PMM,1059,RA7SBCFF,30,man,hisp,1,2,5.0,5.0,4.499809670330264,a promotion at work,recalled,my boss offered me a supervisor position of the department,1.0,,30H4UDGLT34F936W931DEP7B965PMM,,,"Dear diary, today was the best day of my life. After so many years of hard work, sleepless nights, working over the weekends, working more than 40 hours per week, after my college degree and certifications that I took in school I got promoted at work! My Manager ask me if we can have a quick meeting today to discuss some personal projects about my development here at work, and at the beginning of the meeting everything went smoothly, we were talking about new projects that were coming up and how I was doing in my current role. Then he tells me, what do you think if I offer you a supervisory position of the department? I was in shock and my answer was of course yes, this is the opportunity that I was looking for since I start in this company, all the hard work finally pay off. Then he makes me sign a paper with my salary increase and the new title. At that moment I was shaking and feeling anxious because this is an important moment of my life, and that I know that I have the potential to do more here in the company. After I signed those papers I tell thank you to my boss for this amazing opportunity of advancement in my career and I will never let him down in my new position. He said congratulations you deserve it, and I want to see more awesome things here at work. Then I left his office and I immediately called my wife and tell her the notice of my promotion and she was so happy because it is a new chapter for our life, with our new baby and kid, more money for the family and a bright future here in the company. It is a very emotional moment for me and my family, that I will never forget. After that I called my dad and mom to tell them the notice of my promotion here at work, my mom was all happy and she was telling how smart I'm and to be thankful with God for every step that I do at my career here at work. In the other hand my dad was kind of surprised, but he told me to shot for the top, keep fighting for your dreams and keep fighting for your family, because at the end they are all depending in your salary/money for a place to live, pay rent, groceries, entertainment. But at the end I know that he was happy but he wants me to see like in a Director/Managerial position, he always tells me that I have a lot of potential and that I'm very smart in whatever I do. Then after talking with my dad and mom, I give the surprise to my mom and father in law, they were so happy and pride that I got that promotion, because they know how much did I suffer to get that promotion and they gave me their best wishes and blessing to my family and always to look forward of new opportunities wherever I go.",1,"My boss call me to discuss some projects at work and then while we are discussing my diligence's he offers me a new position as the supervisor of the department, after I signed the papers I immediately called my wife and tell her the good news about this promotion at work.",90.0,0.03313672654330731,,0.015156032981030876,0.015877265033850563,0.021031270088860764,0.019734086946118622,,-0.017980693562276433,-0.017259461509456744,-0.012105456454446543,-0.013402639597188685,520,15
3GDTJDAPVVXU3B7FNMZ2S3CL22AM8Y,689,CN8MYCPX,25,woman,white,1,1,,2.0,3.4011973816621555,The cake getting ruined,imagined,the cake smashed into one of my friends,0.5,,30H4UDGLT34F936W931DEP7BR61PM0,1.0,i identified with it because i've been to birthday parties before.,"it was my sister's birthday party. i spent all morning and afternoon helping my mom make a cake for her. we had all the ingredients and were making a carrot cake. carrot cake is her favorite. People were starting to come over. they were setting presents at the designated table. The cake was almost done in the oven. I took it out and waited for it to cool down. My sister was very excited to open her birthday presents. As more people came to the party it became more and more crowded. when the cake was cooled off i brought it from the kitchen into the hallway. i was on my way to put it on the picnic table outside. as i was in the hallway my friend was running around and ran straight into me while i was holding the cake. the cake ended up smashing into my friend. She was covered in cake. Everyone laughed when it happened. My sister was upset, but we went to the grocery store and bought her an already made cake. So i guess it wasn't that bad.",1,It is about the spoilage of birthday cake. The cake got spoiled when coming from kitchen in the midway. It was all on the another friend who was there at the party.,30.0,0.023076509410101507,,0.006966895556110507,0.003601843096273822,0.007479905036032303,0.010013465045226945,,-0.016109613853990998,-0.019474666313827684,-0.015596604374069203,-0.013063044364874562,185,18
30H4UDGLT34F936W931DEP7BR61PM0,2833,HEVBPIR7,50,woman,white,3,3,4.0,5.0,3.4011973816621555,cake spoilage at the party.,recalled,the whole cake was spoiled.,-0.125,,30H4UDGLT34F936W931DEP7BR61PM0,,,"I had a memorable event when I was having a party for my retirement. The cake that was bought for me on the day of my retirement by my wife was awesome. The price of the cake was very high. But, while the cake was coming form the kitchen to the hall were the party was going on, it was spilled on one of my friend as the hand was touched by another person. This spoiled the cake and the whole cake was on my friend. Now, I was not having any cake to cut. However, they were all laughing very badly. They were happy and at the same time were sad. This was the worst that can happen. The cake was very much awesome. However, my wife another cake in a matter of time. It get very much nice  to have a wife who can get the cake that fast. It was a pleasant moment for me. That friend was very much embarrassed. He was also not that happy. But, however, it ended nicely.",4,It is about the spoilage of birthday cake. The cake got spoiled when coming from kitchen in the midway. It was all on the another friend who was there at the party.,30.0,0.018003399105509743,,0.04012188739255862,0.023697566452028695,0.021167329119634815,0.01441704377066344,,0.022118488287048876,0.005694167346518952,0.0031639300141250715,-0.003586355334846303,175,16
3OS46CRSLGLQPKI08Z3VVLZ7TIS6VF,1140,NNDUB232,30,man,white,1,3,,3.0,4.499809670330264,my mother dying,imagined,Having the same lunch as my first and last day of school,0.875,,30H4UDGLT34F936W931DEP7BXM6MP4,3.0,Mom is alive,"Three months ago, I got a scary phone call. My mother had fallen. I flew back home to meet her. She had gotten a stroke. She was sent to hospice care. It was a painful day that day. She died in the room. I had a big cry and needed to punch a wall to get the anger out of me. I remembered the good times with my mom. I remembered my first day of school. She gave me a big lunch to eat that day. I remembered my graduation from college. She gave me the same lunch as a gag and a cruise. I remember her always cooking good food. I loved the cooking and I will never enjoy that again. I hope she is resting well now.",3,"I live across the country from my family. I got a phone call that my mother had fallen and it was not good. Flew ""home."" She had a stroke and got sent home to hospice care.  She died with only me in the room",90.0,0.01827568693261128,,0.004482885571405859,0.01018158227816457,0.014059978300792864,0.01233276144193951,,-0.01379280136120542,-0.00809410465444671,-0.004215708631818416,-0.005942925490671769,129,16
3R6P78PK7LXD9L3HFHC26UOCGJAGTE,2660,0LBW4N7M,55,woman,white,1,5,3.0,5.0,1.9459101490553128,the  aftermath of my mother's death and how bad this year ha,retold,Toss up between hummingbird and my godchild,0.875,30H4UDGLT34F936W931DEP7BXM6MP4,,,,"As the oldest we had a very special and close relationship, despite te fact that my husband and I moved across the country, I had spent several weeks with her 2 months prior to her death. She shared things with me that none of my siblings knew. Just typing this makes me cry. Hearing your mother's heart beat stop is something I'll never forget. I still go to call her on the phone at least 3 times a week. I wish my own adult children called me. They think texting is the same as speaking. In my opinion it can't replace hearing the sound of a loved ones voice-the inflection, the expression. Christmas was terrible. Just my husband and me.. Our cairn terrier died recently. New Year's Eve was even worse. My godchild who is a medical fellow who lives about 2 hours from here begged me to come to her house  because her husband, also a fellow, accused her of something she didn't do -so absolutely outrageous and left. So she paid for me to come by Uber. Happy New Year. Her parents were born in India and they don't believe that she wants a divorce and keep telling her what a good guy he is. At one time I thought so too, but now  I think he's a major control freak. . I know their marriage has made her unhappy and know more about this than her parents  do, but the Indian culture is so different She was raised here.. She needs to be her own person.  My mother was very close to her and her husband of 4 years because they were medical residents where my family lives. She counseled both of them many times....also fed them:-) Wherever her spirit is I know she's flipping out about this. Of course he returned to the house after I left the next evening but notg to speak to her or to try to fix this broken marriage, but to mentally abuse her.  Yesterday I was sitting outside in the sun and a hummingbird kept flying back and forth close to my face. This is very unusual. Then it landed on my left shoulder. I think it was my mother. That's a weird thing to think but maybe there's something to this spiritual stuff.",5,"I live across the country from my family. I got a phone call that my mother had fallen and it was not good. Flew ""home."" She had a stroke and got sent home to hospice care.  She died with only me in the room",7.0,,,,,,,,,,,,384,26
30H4UDGLT34F936W931DEP7BXM6MP4,1410,0LBW4N7M,55,woman,white,5,4,3.0,5.0,4.499809670330264,my mother dying,recalled,she died in my arms and I heard and felt her heart stop,1.0,30H4UDGLT34F936W931DEP7BXM6MP4,30H4UDGLT34F936W931DEP7BXM6MP4,,,"The call came at 3 AM. Knew it wasn't a good sign. Mom fell and dislocated her shoulder and tore an artery. I have a sick feeling in my stomach that this is not going to end well. Made the reservations to fly out tomorrow. On my way to the airport I got a call from my daughter that she had also torn an artery and was not acting like herself. By the time I reached home my mother had been sent home to hospice care because she had a stroke during the night(nobody noticed) I stepped into a bad dream when I finally got to my childhood home. She was in a hospital bed, hooked up to oxygen and barely alert. Alert enough to know it was me, her oldest, her favorite everyone's always told. me. She even said my name and that she loved me.  I swear I spent five days awake, sitting in the rocking chair next to her bed, singing in her ear, saying prayers, talking to her, telling her dad was waiting for her. She died when I was holding her, just mom and I alone in her room,  my mouth pressed up against her good ear. I felt her heart stop. The aftermath was a blur. Spoke at the memorial service. My mother is gone and it will be 3 months in a few days and I cry when Ieast expect to and reach for the phone to call her as I did so often, but my mother is gone.",5,"I live across the country from my family. I got a phone call that my mother had fallen and it was not good. Flew ""home."" She had a stroke and got sent home to hospice care.  She died with only me in the room",90.0,0.027929944260155454,,0.013804952429863453,0.01770874727791285,0.02045318964690737,0.019930974600891417,,-0.014124991830292002,-0.010221196982242605,-0.007476754613248083,-0.007998969659264037,256,17
