no.,story_id,memType,splits,NLLt,NLLc,sequentiality0-1,sequentiality0-2,sequentiality0-3,sequentiality0-4
311,31Z0PCVWUL1UGSSGME880HBITWV7TC,imagined,"[""I've had some rough years in my past."", 'Some of which included me being addicted to narcotics and alchohol.', 'I was really going though during that time in my life.', 'drugs and alcohol were something that I used everyday to try and feel something or feel better in my life.', ""I eventually realized that taking these things weren't really helping me at all."", 'They were making things worse for me in my body and in my mind.', 'I had to get help so I signed up for alcoholic and narcotics meetings.', 'I attended them everyday once I had gotten together.', 'I never missed a day for about two years.', 'One day there was a meeting for me in which to celebrate my success of not missing any days and being cleaned up.', 'I was finally sober for a good little while now and it felt good.', 'I had recieved a two year token for doing just that.', 'The people had a mini party for me to celebrate.', 'I really enjoyed be able to have fun without being intoxicated.', 'Thanks to everyone at the meetings that helped me get back on a straight path.']",-4.10019744,-4301.107114,-0.052937954,0.005921229,0.093059126,0.22675844571932524
312,3KWTYT0871PRAB6SPCRKG6N5JEPL5W,retold,"['Not too long ago, I had the honor of receiving my two year token and cake at my local Alcoholics Anonymous and Narcotics Anonymous meetings (home meeting).', 'The most memorable part of this event was being presented with a special token by my sponsor, who had told me that they were unable to attend, yet surprised me by showing up.', 'This was memorable and surprising because a sponsor is someone who plays a very important role in your recovery.', 'They are someone who you trust and who is there for you 24/7 throughout your recovery process and they take on many roles in your life.', 'They are not only your sponsor, but a friend, a confidant, a mentor, someone who helps to guide you, and so much more.', 'Sharing in the milestones, accomplishments, and even the slip ups and downfalls is something that they are there for, so thinking that my sponsor was not going to make it to one of the biggest milestones of my recovery, was a very sad and disappointing moment for me to say the least.', 'One of my close friends in the meetings took the place of my sponsor initially and stood up in front of the room.', 'They apologized that my sponsor was unable to make it and said that they were grateful to be speaking in their place.', 'Then there was some silence and some clapping and hollaring.', 'I stopped and looked around and all of a sudden I saw and heard my sponsor!', 'When they stood up in front of the room and announced their presence, I was extremely surprised and overjoyed!', 'This was something that would have been more than enough, but to have them give a speech and to hear the things that they had to say about me, for me, and to me, truly made it one of the most memorable moments in my life.', 'My sponsor stood in front of the entire room and spoke about my journey in recovery, as well as how we met and how I approached them to be my sponsor.', 'They described me in a way that I could not imagine myself, but made me realize that it was in fact me.', 'They explained how proud they were of me, how far I have come, and expressed their wishes for me for the future.', ""My sponsor told me that they were hesitant at first to take on a new sponsee, but that they were glad that they did because not knowing me and not being a part of my journey would've been a very disappointing thing."", 'They described me as a good friend, a good person, a beautiful person, and someone who is capable of change and acceptance.', 'They wished the best for me in all that I do and in my continued road in recovery.', 'Hearing all of the nice things that they had to say made me cry.', 'It truly was a beautiful, surprising, and memorable experience and event.']",-3.510066229,-9392.937228,0.0770296,0.2175897855745319,0.29002088424107386,0.4120636036698362
313,326O153BMJK88IBTNWMZ1NLDCIGDEW,recalled,"['I recently received my token for being two years of being clean and sober at my local Alcoholics Anonymous meeting, as well as my Narcotics Anonymous meeting.', 'It was a very calm and peaceful morning filled with a lot of excitement and pride.', 'I walked into the meeting feeling a little nervous, but once the leader of the meeting began to speak, my nerves settled and I felt more comfortable and accomplished.', 'The leader made a brief statement about how far I had come in my recovery / journey, how proud she was of me, and how I had touched and affected her life.', 'Once she finished making her speech, she introduced me, as well as presented me with my two year token and a very beautiful cake.', 'Afterwards, my sponsor surprised me by making an appearance.', 'Initially, she had told me that she would be unable to attend, which made me very disappointed because she was and is such an important part of my sobriety and recovery.', 'My sponsor came to the front of the room and made a speech about me and my recovery, which made me cry because it was very emotional.', 'After this, everyone in the room had cake and many of them came up to me individually to congratulate me and praise my success in recovery.', 'Many of the participants of the meeting brought me little gifts and keepsakes, which made me feel very special.', 'One of the gifts I received was a little box that had my sobriety / clean date engraved on it, as well as a very special quote that I find inspiration in.', '""For where your treasure is there your heart will be also"".', 'My sponsor gave me a journal that had an inscription inside the front cover from her along with my sobriety / clean date.', 'This was a very memorable event because I have worked very hard to overcome a great deal of vices in my life, including addiction and the underlying conditions and issues that have had an impact on my addiction.', 'To be able to stand up in front of a room filled with my peers and honestly say that I have been clean and sober for two years was such a memorable and special experience and event.']",-3.703497364,-7729.198998,0.017057745097261545,0.21274942713427647,0.2665648108157086,0.43668251831143357
314,369J354OFEW77NS5J449VKWX8Q4G6C,imagined,"['It has been 3 months since I finally went back to college.', 'So much has happened already!', 'So many new friends and teachers.', 'I moved into the dorms with a roommate.', 'She is really nice and we have become best friends!!', 'She has the same major as me so we are in most of the same classes together.', ""We haven't been roommates for very long and I was alone for the first month."", 'It was so fun when she moved in and we immediately were friends!', 'She has also introduced me to a lot of people since I am not from here.', 'One of the people will be getting me a job soon.', 'College is a lot more expensive then I thought so I NEED a job right now!', ""I haven't felt homesick yet!"", 'Last year I was for months and months.', 'Maybe having a best friend as a roommate helps.', 'She keeps me busy!', 'We do have a break coming up soon so I get to go home to see my family for a couple weeks.', 'I really should start saving up for that.', 'Time to get back to studying.', 'Until tomorrow.']",-4.160764636,-4164.9254,-0.176723562,-0.012458952,0.10772341767821292,0.2565798461109692
315,3IGI0VL648636LFV643Y24RMIYANOO,imagined,"['3 Months ago I made a huge life choice.', 'After dropping out when I was younger, I finally decided to go back to college to finish my degree.', 'Though the prospect in front of me seemed much harder than in the past.', 'Now I had to work a job on top of going back to school and that seemed like a lot of hard work.', ""I knew though that if I didn't go back to school, not only would I regret it, but I would be stuck where I was possibly forever."", 'I started by making sure that my job would allow me to go back to school and thankfully they were happy to give me lighter workloads and flexibility.', 'So I started planning my classes and getting ready to work hard.', 'The first few weeks were tough even though I felt I was prepared.', ""Too many times I didn't get enough sleep because I had to study and even had a few night classes."", 'Even with flexible work schedules I still had problems with keeping up with my two responsibilities.', 'However after the first month I felt like my mind and body had adjusted and I was working harder and better.', 'I was also learning many new things in school and I felt I not only could do this, but thrive.', 'All the work and studying made me realize I could do more than I thought I could.', ""I did feel some shame that I didn't do this earlier, but the important thing was that I was doing it now."", 'Hopefully I keep learning and growing as I continue on.']",-3.436304176,-4845.188888,-0.019661199,0.083967273,0.1232322995552142,0.1641823792077446
316,39DD6S19JQXBBJGPFEBWSF4GBBPZED,retold,"['I went back to college to get my degree in science.', 'It was hard because of my disabilities but I managed to get through it.', 'I worked hard and studied a lot.', 'I almost gave up in the middle of it but I pushed through remembering why I was doing it in the first place.', 'To be a working member of society instead of feeling sorry for myself with my disabilities.', 'Even if my disabilities become too much of a problem at least I could be proud of finishing college.', 'Finishing college has always been a dream of mine.', 'Even finishing the first semester would have been enough for me a long time ago.', 'However,  after getting high grades the first semester I knew for sure I could pursue this dream entirely.', 'I had understanding professors.', 'Which helped a lot.', ""The subjects weren't too hard."", ""I am now in my second semester and it's become a little harder but a little easier too since I've learned so many studying habits from the previous semester."", 'I think this experience has made me grow as a person very much.', 'I am lookig forward to what happens next.']",-4.164285026,-4539.070679,0.006127793,0.15248916048112005,0.24102792976571985,0.318015114
317,326O153BMJK88IBTNWMZ1NLDCJPDE7,recalled,"['Within this year I have gone back to college to get my degree in science.', 'For years I have not gone to college because of my physical and mental health but decided to try because I have always wanted to complete college.', 'It was hard.', 'My skin conditioned made it painful to sleep let alone study and attend class.', 'I sprained my ankle, gotten the flu and almost quit but I kept going despite having every excuse not to.', ""Then by the end of the semester I was given a ''fun'' assignment by our Psychology professor to do something that would make us feel uncomfortable and write how we overcame that."", 'At the same time I had to give a Ted Talk style speech in my Writing and Research class so this was a great opportunity to do both.', 'I felt uncomfortable and I even regretted it at first but I was able to complete both of my assignments and ended up getting a B+ for each of those classes while getting As for my Math and History class.', ""This was a roller coaster of emotions but I'm glad I did it."", ""Now I'm stronger to continue on to my next semester which is just one week away."", 'I was surprised at myself.', 'I quit college 3 times the first semester before this so I was afraid I would have to pay for it all again.', 'But it was worth it.', ""Now I'm a step closer to my goal and I feel that I'm not just learning the subject of each class."", ""I'm learning how to take notes better and how to approach real life problems with the tools I've learned in Psychology.""]",-3.76651538,-5627.173978,-0.172277495,-0.075697273,-0.055444442,0.018797306
318,3OLF68YTNAN2GP8DYXF3T4Y8SHXAF1,imagined,"['I haven’t been able to write in this journal for a little while, life has been pretty crazy lately but I feel like I am taking the steps to improve my life.', 'About two months ago, I had a hard day at work, my boss gave me a second warning about being late and warned me that next time I would be fired.', 'On my way home from work that day, I stopped off at the liquor store and bought a jug of vodka.', 'When I got to my car, I immediately started drinking, I felt so hopeless and like I had nothing to live for.', 'I felt like my boss hated me and it seems like she lets other coworkers get away with a lot more stuff than me.', 'All of my bills are late, my pay check barely covers my bills.', 'I started the car and started driving, I was going to go drive my car off the make out hill.', 'I got to the top of the hill and my phone rang.', 'My moms picture was staring at me.', 'I knew I couldn’t leave her, she would be devastated if I took my own life.', 'I knew where I could get help, a friend of mine had went to a crisis stabilization unit a few weeks ago because she had started cutting her self again.', 'I googled the address and followed the directions.', 'When I arrived to the parking lot of the init it was a small white building with red and yellow tulips in front.', 'I was ashamed and didn’t want to go in.', 'There was a knock on my car window.', 'I looked up to see a guy in a blue polo shirt looking at me very concerned.', 'I opened the door and he asked if I was alright.', 'I told him I wasn’t and I needed help.', 'He said he would walk me in and help me check in.', 'I was taken into a room and a lady checked that I didn’t have any drugs or weapons.', 'I was given hospital pajamas and told to put them on.', 'All of my personal belongings were taken into the units custody.', 'Soon a psychologist came into give me an evaluation.', 'After I was at this place for seven hours with staff members monitoring me, I was told I could leave if there was someone who would come and get me.', 'I called my mom and she came and picked me up, was so scared she was going to be mad at me, but when she arrived she gave me a huge hug as tears were streaming down her cheeks, she told me she was going to help me with my drinking problem and she loved me.']",-3.686915082,-8395.105641,-0.038934012,0.0718269,0.1343701644406714,0.46222843483210374
319,326O153BMJK88IBTNWMZ1NLDMEDEDW,recalled,"['On August 20th of this year at 6:30 am, I called out of work and drunkenly drove myself to the local Crisis Stabilization Unit, which was thankfully about two minutes from my home.', 'I parked my car in the fire lane and walked in.', 'Drunk me figured this was the only way I would be able to kick the almost five year curse that was my addiction to alcohol.', 'Drunk me also reasoned that if I kept drinking the way I was, I would either take my own life or die from organ failure.', 'I went up to the reception area and informed the receptionist I needed to be admitted for intoxication, alcohol addiction and suicidal ideation.', 'I gave her my insurance information, filled out the paperwork, and sat in the lobby.', 'I had stopped before getting to the facility and bought and drank two small wine bottles.', 'I could feel them kicking in and with the alcohol running through my body I sat and waited, convinced this was my only option; the only way I would stay alive.', 'I was called back by a paramedic who took my vitals and had me take a breathalyzer.', 'I was 2 times the legal limit; he said if I drove away before sobering up the cops would be called.', 'Back in the lobby, as the wine started to wear off I felt panic.', 'No longer sure if this was the right move, I wondered if walking home was an option.', 'In front of me a door opened and a bald man called me into his office.', 'The substance abuse counselor asked me some generic questions about my addiction, and informed me I would have to stay for 24 hours.', 'I would not be able to keep my phone, I would need to change out of my clothing, and I would be in a room being monitored.', 'Sobering up, I was almost certain I was ready to walk home.', 'A very attractive nurse came out, and explained that I would be strip searched.', 'I still had some liquid courage in me and told her absolutely not, and refused to sign the consent form.', 'I told her I would sit in the lobby and sober up.', 'She left, and I called my mom, angry that they not only would take my phone, but that I would have to expose myself to a stranger.', 'My mother convinced me to admit myself, and so I did.', 'The staff in the unit were nice enough, but I could tell they thought my case was not that bad.', 'There were people in the unit being constantly monitored in case of a seizure; my hands were not even shaking as the alcohol wore off.', 'I sat in a chair and watched movies, paced around, called my mother from the only phone in the room.', 'Seven hours later, I was able to drive and they discharged me, at which point I drove home and drank some more.']",-3.705842194,-9687.071495,-0.014328623,0.067605572,0.10357515713006071,0.2725428966849983
320,31UV0MXWNRYPKAYM49U7OQVEF4SI5F,imagined,"['When I was 18, I was at a bad place in my life.', ""My parents had just gotten a divorce and my dad decided he wanted to move to Florida, leaving my mom, whom I didn't have the best relationship with, and I, in Atlanta, GA."", ""I've always been a daddy's girl but I kept a lot from my dad to maintain my innocence in his eyes."", ""Following my parents' divorce, I started hanging out later, I was drinking, I was using marijuana, and I was promiscuous."", 'My grades suffered and I had begun spending time with multiple guys just for the fun of it.', 'I was filling a void that my dad could no longer fill.', 'Though I was spending time with multiple guys, I had strong feelings for one, Joshua.', 'Joshua was smart, funny, a good listener, popular, handsome, a gentleman, and still a tough guy.', 'I knew I was a lucky girl so eventually I dropped the other guys and committed myself to Joshua.', 'But prior to commitment, I made the mistake of sleeping with both Joshua, and another guy, Corey, around the same time.', 'Two months later, I realized my period was late, I was nauseous all of the time, and I had weird sensations in my body that were flu like.', 'I told my best friend Ashley at the time about my symptoms and she told me that she would go to the dollar store with me the following day to get a pregnancy test since they were just as reliable as the name brand tests, but cheap.', 'The next day, Ashley and I went to the Dollar Tree and purchased three pregnancy tests just in case I messed one up.', ""I took the test at her house since her parents weren't home and I didn't want to risk running in to my mom at home."", 'It was at this time that I found out that I was pregnant.', 'I was scared, worrying about what I would do with a baby, and wondering whose baby it was.', ""My mom was disappointed, I couldn't tell my dad myself that his princess was pregnant, and while Ashley was excited, it wasn't enough support to raise a baby."", 'I needed stability, support, a job, personal growth, and I needed to finish school.', ""My only hope was Joshua but he was not too happy about the fact that I was unsure of who the baby's father was and respectfully told me that he wanted nothing to do with me but that he would be a friend and see my decision to the end with me."", 'Corey also wanted nothing to do with me, as far as he was concerned, I was a hoe.', 'I felt like my only option was to terminate my pregnancy.', 'I cried days before ending my pregnancy, during the process, and days following the procedure.', 'I was broken, and I felt alone and helpless because I never wanted to have an abortion but I had no one.', 'Now five years later, I find out that my dad would have been willing to help me raise my baby had he have known I was with child, but neither me nor my mom mentioned it to him.', ""Though I was happy to hear that my dad would have had my back through whatever, I am heartbroken that I terminated my pregnancy out of fear, and I don't know how soon i'll ever be able to forgive myself.""]",-3.438666904,-10395.09005,0.036602246,0.15969107059071463,0.19159378190917042,0.2886347252613475
321,3OLF68YTNAN2GP8DYXF3T4Y7EIQAFG,retold,"['When I was 18 years old I ended up getting pregnant while I was still living with my parents.', 'I carried this child for approximately 3 months and fell I love with it.', 'I had an illness, aside from the pregnancy, at that time and knew that I would need some assistance in caring for the child.', ""The father of the child did not want to be a part of this baby's life so I ha no one to turn to but my parents."", 'The night before the abortion I ended up telling my mom what had happened and what was going to happen the next day.', 'I basically begged her for help at this point, and I remember saying how much I hated myself and how I did not want to go through with the procedure.', 'My mom told me that she had no choice but to tell my dad and I begged her not to, fearing his reaction.', 'This was the last interaction that I had with my mom and I was under the impression that she told my dad, as he did not say anything to me the entire night.', 'The next day I went through with the procedure.', 'For the past 18 years I thought that my dad knew about this until a few months ago.', 'My sister told me that he told her that he did not find out until 5 years after the fact that I was indeed pregnant.', 'He told me sister that my mom phrased it as a question to him, asking what he would do if he found out that I was pregnant.', 'Instead of telling my mom that he would make me have the abortion he said that they would have no choice but to help me.', 'If I had known this 18 years ago I definitely would not have gone through with the procedure.', 'I still carry a good amount of guilt and hatred towards myself because of this and I now have trust issues.', 'If you cannot trust your own mother, who can you really trust in life.']",-3.295075308,-5756.496564,0.053074004,0.1343586372774137,0.22577687672831992,0.32814352016912096
322,32AT8R96GMVVZ3RXAMWT04TG0B2SU9,recalled,"['A striking event that shook my world recently happened within the past 4 months.', 'At the age of 18 I had an abortion.', 'The reason for the abortion was that I was going through an illness at the time and I would have needed some assistance, but was led to believe that no one would help me.', 'The night before the procedure I came home and told my mom what was going on.', 'I was crying, begging her to help me and I remember specifically stating that this was not something that I wanted to do and that I hated myself for doing so.', 'My mom told me that she was going to tell my father and, seeing as how he did not speak to me during that time, I was under the assumption that he knew and that was the reason that he chose not to speak to me.', 'About 4 months ago, my sister disclosed that my mom did not tell my dad that I was pregnant as the time and instead phrased it as a question, asking what he would do if he found out that I was pregnant.', 'When he was asked this question my father stated that they would have no choice but to help me out.', 'This was never disclosed to me so I went ahead with the abortion, thinking that I had no one on my side.', 'To make matters even worse, my mom did not disclose my pregnancy to my father until 5 years after the fact.', 'I am now left carrying tremendous guilt and hatred for myself because of what I had done, and everything could have been avoided.', 'This revelation has opened up a new wound and I now feel as though I am dealing with this all over again.', 'I do not know what to say to my mom, let alone how to approach the topic altogether.', 'I now feel like a failure even more and I did not stand up for something that I loved dearly.', 'I want to talk to my mom about this but our family is in such discord now that I do not want to add any fuel to the fire.']",-3.210196635,-5884.290431,-0.014853025,0.092572794,0.1510799066617592,0.1978863180663062
323,3L6L49WXW1JVC3Z7JKS3UPLVAMI54E,imagined,"['I drove up to Chicago for my first baseball game.', 'It was a long drive, but worth it.', 'When we got there, we found our seats and went for snacks.', 'We got all the classic baseball snacks.', 'We got hot dogs, popcorn, peanuts and large drinks in a souvenir cup.', 'We had really good seats, and could see the players faces.', 'A foul ball was hit up near us, but went a couple seat back from us.', 'We sand and cheered, it was a lot of fun.', 'After the game, we decided to see what else there was to do in chicago.', 'We found a nice dance club, which people had good things to say about.', 'We went dancing and had a few drinks.', 'We stayed up pretty late and ended up getting a hotel in downtown Chicago.', 'The entire experience was really fun and I would love to do it again.', 'We are already planning our next trip to Chicago, maybe to go to a museum or head to another baseball game.', ""I'm glad my first baseball game was in such a great city.""]",-3.913370453,-3760.749005,-0.067484758,0.033172355317295565,0.11361844677979427,0.24352799817629744
324,32AT8R96GMVVZ3RXAMWT04TG0BUSU1,recalled,"['Recently, I went to my very first baseball game.', ""Since I didn't grow up in the US, baseball was not a big part of my childhood."", 'I went with by boyfriend and 3 of our friends.', 'Since we wanted to see the Chicago Cubs vs the San Francisco Giants, we had to drive to Chicago to go to Wrigley field.', ""It took us about 2 and a half hours to get there but it didn't feel like a long drive at all."", 'We had rented out an Airbnb which was really comfortable.', ""Once we got there, we ordered some Chicago deep-dish pizza at Lou Malnati's before heading to the game."", 'We took a Lyft to the game and walking up to the field was very exciting.', ""I didn't know that Wrigley Field is a historic baseball field but it is."", 'Once inside, it was exactly like the movies show it to be.', 'All the concessions and vendors and seating looked familiar because of the American media.', 'We got there after the game had already started and the Cubs had the lead.', 'I am not very proficient at baseball rules so I had a tough time fully following the game but it was fun regardless.', ""There were some traditions I didn't know about, like the 7th inning stretch when everyone sang 'Take Me Out to the Ball Game'."", 'The Cubs won and all of the locals were very excited.', 'We ended the night by going out to a bar across the street and dancing.']",-3.767759966,-5052.566115,-0.093440661,0.009523461,0.12289767945103192,0.24180840380212265
325,3ZWFC4W1UVTUF6UU081POUNISFPFR6,imagined,"['I can’t believe it’s been six months.', 'Six of the longest months of my life.', 'It’s taken a long time for me to come to grips with what’s transpired, but I feel I am finally ready to put it into words.', 'I remember it was beautiful that day.', 'I was at work wishing I wasn’t.', 'Imagine my surprise when the line shut down and they sent us all home.', 'I thought I’d surprise Linda by showing up home early.', 'I was the one with the surprise of my life.', 'I knew something was up when I walked in.', 'Linda was sitting on the couch and shed obviously been crying.', 'I asked, and she told me she’d been having an affair with our friend Steve.', 'I left on the spot.', 'In hindsight, I should’ve taken Ralphie with me.', 'But I just wanted to get out of there.', 'Instead, she went down to the courts the next day and filed for custody.', 'It took five months to settle this stupid custody mess.', 'And in the meanwhile, I’ve spent my entire savings.', '$23,000 cash.', 'I think the lawyer might have done me dirtier than my ex in some ways.', 'I’m not sure if I’ll ever recover financially.', 'Thought about ending it a couple times too.', 'I’m glad I talked myself down.', 'Funny how things work in the end.', 'I may be broke, but at least I have my kiddo.', 'Here’s to a fresh start!']",-4.443161977,-5758.337923,-0.1114448,0.3195991049850093,0.5601690043345604,0.7853038779940293
326,32AT8R96GMVVZ3RXAMWT04TG9C2SUK,recalled,"['About six months ago I entered a custody battle after my partner admitted to cheating, then subsequently ran off with our child.', 'I had just started a new job, so I had to sell a majority of my belongings and dip into my saving to pay for representation.', 'In the process, given I had to take time off from my new job, I wound up being let go even though I was told by my supervisor that it was okay for me to take time off from work so soon given the importance of the situation.', ""I knew I wouldn't be able to keep up with my overly expensive rent, so I wound up breaking my lease early and living in an Airbnb for a month thanks to my savings."", 'This gave me time to look for a new job and actually apartment to start over in.', 'I wound up losing the custody battle in the process because I could not longer afford to pay my attorney.', ""If it wasn't for the vast majority of online jobs available today and the fact that I didn't sell one of my laptop computers, I probably would've been out on the street considering everyone in my family has passed, and a majority of my close friends now live on the other side of or outside the country."", 'Needless to say this has been an eye opening experiencing, and it just goes to show you that life is so unpredictable.', 'Here I was comfortable in my careen path only to have an unforeseeable event turn entire life upside down.', ""I've always been a humble person, but when you go from eating at five-star restaurants daily, to eating free Dunkin' Donuts for a month straight it really makes you realize what's really important in life."", 'All and all this experience has taught me a lot.', 'Not to be jaded, but to really cherish and be thankful for the little things that you do have (like your health) instead of taking things like a hot shower or clean water for granted.', ""I honestly don't know where this journey will take me next, but I'm honestly thankful that I at least have a roof over my head while I fight to get my life back to what it was."", '""Just because you\'ve found yourself in the gutter, that doesn\'t mean you have to stay there.""', ""I once remember my grandfather saying those words to me when I was a child... And they've been my motivation throughout this entire experience."", 'Both the good and the bad.']",-3.252301706,-7447.770906,-0.233298585,-0.186967123,-0.148523602,-0.105917898
327,3EICBYG645I6E6R7112FEXGOLMDJCJ,imagined,"['2 months ago, I lost my cousin due to brain cancer.', 'It was such a sad loss for all of us.', 'She was so very young.', 'I can see this happening in someone older, but why so young?', ""We're not sure what caused it."", 'She has been fighting so hard for the past 5 years.', 'I was sure because of her age she would fight this.', ""Isn't younger people supposed to be more resilient?"", 'I miss my cousin badly right now.', 'When I attended her funeral, I immediately broke down.', 'The room was fill not only with many family members, but all of her friends, old teachers, and sports buddies.', 'Life will not be the same without her.', 'How do we all cope with such a loss?', 'Instead of people donating flowers, the donations ended up going to the American Cancer foundation.', 'We hope someday there will be a cure for cancer.', 'May my cousin finally rest in peace!']",-3.863857123,-3365.419554,-0.355296778,-0.231752065,-0.13841885,0.13266451849537475
328,32AT8R96GMVVZ3RXAMWT04TG9CISU0,recalled,"['Today was one of the saddest days of my life.', 'It started early in the day, and my parents came by and picked me up at my house.', 'Everyone was in a very somber mood, but it was sunny and quite warm.', ""We drove out to a church about thirty minutes away near where my mom grew up, and while driving I couldn't help but think back to all the good memories I had with my cousin."", 'She was always so happy and nice and just fun to be around.', 'But now, that was all gone, and all I had were the memories that were going over in my mind.', 'Arriving at the church and seeing all of my family, it was hard.', 'It was just so sad, all of it.', 'Seeing my aunt was the hardest part I think, but I knew then that she was strong and was going to be able to get past this.', 'My uncle is an ordained pastor, so he was able to help with the service and I think that helped ease some of the pain.', 'After the service we all went to the cemetery and gathered up on the hill in the shade.', 'Seeing the final resting place really hit me hard, I started to cry much harder than I had been all day at that point.', 'All of the memories and the final shock to my brain that she was never coming back, made me very sad, and made me miss her dearly.', 'We then all met at a local place where they served a late lunch and we had some drinks.', ""It was good to see so many of my family, but at the same time, so sad, because I thought that we shouldn't be seeing each other, at least not for this reason."", ""I didn't really know how to feel when we left and I made it back home."", 'I was deeply saddened, and just thought of how my aunt, uncle, and cousins felt.', 'I know that life had changed for them forever, and now life was starting again without their dear one, and that hurt me again.', 'But my family is strong, and stronger together, and I know we will get through this like we will any other tragedy that comes our way.']",-3.206205623,-6152.708591,-0.088267178,0.005075668,0.054860865,0.13818637563805147
329,3T3IWE1XG794MAXVIDHE08SDORKQTQ,imagined,"['One week ago I was sitting at my desk at work when a woman walked by that I had never seen before.', 'Immediately she caught my attention since I was very attracted to her, but I simply went back to my work once a moment or two had passed.', 'I was writing an email to a coworker when she walked by again.', 'I looked out of the corner of my eye to see that she was heading toward the break room.', 'I decided that the email could wait so I decided to mosey on over to the break room myself to get a cup of coffee, and if she so happened to be in there then that would be just great.', 'I walk in and notice her standing at the coffee machine pouring herself a cup.', 'I walk up and wait for her to be done when she goes to get a packet of sugar to add to her coffee when she notices the container is empty.', ""She doesn't seem to know where the extras are stored so I open up and tell her that the spare sugar packets are stored in the cabinet above the sink."", 'She thanks me and walks over to the previously mentioned cabinet.', 'She thanks me and introduces herself as Pam, and I nod my head and tell her my name is Tim.', ""As I pour myself a cup of coffee, I remark that I haven't seen her around the office before and ask if she just started working here."", 'She responds that she is actually just here for the week as she is running a training seminar for people in the accounting department.', ""I feel slightly relieved by this since that means if something does happen between us it won't be an awkward office romance, but at the same time I was a bit upset because she was only here for a week."", 'I grab myself a cookie and offer her one to go with the coffee she is drinking.', 'She accepts.', ""Seeing as how it's Thursday and she will be done with her training seminar tomorrow, I decide to go for broke and do something I normally never do."", 'I just straight up ask her if she would like to grab some dinner sometime with me.', 'She smiles and gives me her phone number and tells me to text her later so we can work something out.', ""I add her number and smile and tell her I should probably get back to work, but if she needs any more help finding other condiments to come find me at my desk and I'll be happy to help."", 'She laughs and says she will be looking for my text.', 'I go back to my desk and resume writing the email, but this time in a much better mood.']",-3.65853963,-8725.617019,0.2170510006361832,0.33312061630446355,0.34787952742237627,0.39902413496516287
330,3A9AA95ATX8H1WLQH4KRXNWPFJCP51,retold,"[""I couldn't imagine it any other way."", 'She is everything anyone could ever ask for.', 'I have gotten to know her more and more each day.', 'We have gotten a lot closer since then.', 'We have really opened up ourselves to one another.', 'I have never been vulnerable in my entire life until her.', 'She has made me want to be a better person.', 'She shows me unconditional love.', 'She is always motivating and pushing me.', 'She supports me no matter what.', 'She is a once in a lifetime love.', 'She has given herself to me in so many ways.', 'I never thought love like this existed.', 'I always just thought it was only in the movies.', ""I'm a lot more humble and grateful because of her.""]",-3.623509686,-2518.339232,-0.225268295,-0.062193531,0.032680724,0.1021125373870464
331,32AT8R96GMVVZ3RXAMWT04TGPLUSUA,recalled,"['I started talking to someone over the internet.', ""So I've been talking to this person for quite some time now."", 'Just recently we got a little more romantically involved.', 'I thought we would just be good friends.', 'I ended up catching feelings.', 'I never really thought anything would come of it.', 'We lived on the opposite sides of the US.', 'I recently moved though to Central America and they were visiting close by.', 'So I drove down there to meet them.', 'And holy smokes.', ""I'm glad I did."", 'She changed my whole world.', 'I knew we had a connection over the phone and etc.', 'But dang, when we met in person, you could just feel the love.', ""This event is important because she's important."", ""She's my future.""]",-4.122361626,-3013.446348,-0.351903152,-0.221595087,-0.208867713,-0.056156646
332,3R2UR8A0IB28IFTZ8AQ706IJNYLXOS,imagined,"['My sister Jenna turned 20 this week!', 'This is her last birthday before she leaves for the military so we wanted to make a big deal out of it and do something fun.', 'Jenna has always loved animals so we thought it would be a good idea to take her to the zoo.', 'My parents planned a surprise trip to the zoo for all of us.', 'We spent the entire day walking around and seeing the animals, it was really nice.', 'My sister was very happy.', 'Afterwards we went to her favorite restaurant.', 'It is a really good italian food place that has the absolute best meatballs on the planet.', ""Everyone ate until they couldn't fit anymore food in their stomachs."", 'After that everyone headed back to my parents house.', 'When we got there some of our other relatives showed up.', 'My parents had ordered a big custom cake from a local baker.', 'My sisters favorite animal is the elephant, and they got the cake shaped like a giant elephant.', 'It was a really cool looking cake, and it tasted even better than it looked!', 'My sister looked so happy to be spending her last few weeks at home with everyone she loved.', 'It was a great day, and since it is probably one of the last big gatherings with her for a while, it is something I will remember.']",-3.728627859,-4653.327568,0.029550679249343847,0.1519452419095213,0.19884829556556438,0.3281807135097443
